StationID,StationName,StationNameEN,StationAltitude,StationLongitude,StationLatitude,CountyName,Location,StationStartDate,StationEndDate,status,Notes,OriginalStationID,NewStationID,測站
C0R690,墾丁,Kenting,348.0,120.810269,21.966756,屏東縣,恆春鎮墾丁森林遊樂區林業試驗所觀測坪,2019-11-28,,現存測站,,,,C0R690墾丁
C0R700,枋山,Fangshan,19.0,120.661086,22.246844,屏東縣,枋山鄉中山路三段52號(加祿國小),2019-11-28,,現存測站,,,,C0R700枋山
C0R710,龍磐,Longpan,117.0,120.838942,21.931672,屏東縣,屏東縣恆春助航台(NDB歸航台),2020-04-09,,現存測站,,,,C0R710龍磐
C0R720,旭海,Xuhai,214.0,120.887614,22.205403,屏東縣,牡丹鄉旭海大草原步道旁,2019-11-28,,現存測站,,,,C0R720旭海
C0R730,大坪頂,Dapingding,163.0,120.693550,22.024633,屏東縣,屏東縣恆春鎮大坪頂電信機房旁,2020-04-09,,現存測站,,,,C0R730大坪頂
C0R740,獅子,Shizi,58.0,120.705250,22.201569,屏東縣,屏東縣獅子鄉楓林村2巷26號,2020-04-09,,現存測站,,,,C0R740獅子
C0R750,四林格山,Silingeshan,551.0,120.802439,22.076989,屏東縣,屏東縣牡丹鄉四林格山遊樂區第2涼亭旁大草原,2020-04-09,,現存測站,,,,C0R750四林格山
C0R760,南仁湖,Nanrenhu,336.0,120.863353,22.084681,屏東縣,屏東縣滿州鄉南仁湖步道4K山頂觀測站旁,2020-04-09,,現存測站,,,,C0R760南仁湖
C0R770,保力,Baoli,93.0,120.764111,22.071122,屏東縣,屏東縣車城鄉保力村竹社路5號,2020-04-09,,現存測站,,,,C0R770保力
C0R780,滿州,Manzhou,72.0,120.839892,22.024403,屏東縣,屏東縣滿州鄉文化路32號,2020-04-09,,現存測站,,,,C0R780滿州
C0R790,九棚,Jiupeng,111.0,120.889281,22.141950,屏東縣,屏東縣牡丹鄉九棚中科院基地,2020-04-09,,現存測站,,,,C0R790九棚
C0R800,丹路,Danlu,131.0,120.750989,22.204481,屏東縣,屏東縣獅子鄉丹路一巷1號,2020-04-09,,現存測站,,,,C0R800丹路
C0R810,內獅,Neishi,25.0,120.642986,22.305064,屏東縣,獅子鄉內獅村1號(內獅國小),2020-04-09,,現存測站,,,,C0R810內獅
C0R820,白鷺,Bailu,588.0,120.666219,22.454275,屏東縣,屏東縣來義鄉白鷺大橋沿白鷺道路5.5公里處,2020-04-09,,現存測站,,,,C0R820白鷺
C0R830,高士,Gaoshi,383.0,120.836781,22.121825,屏東縣,屏東縣牡丹鄉高士社區進水廠水塔頂,2020-04-09,,現存測站,,,,C0R830高士
C0R840,牡丹池山,Mudanchisahn,536.0,120.841225,22.168389,屏東縣,屏東縣牡丹鄉牡丹池山山頂,2020-04-09,,現存測站,,,,C0R840牡丹池山
C0R850,林邊,Linbian,16.0,120.533900,22.463400,屏東縣,林邊鄉竹林村中興路122號,2022-12-26,,現存測站,,,,C0R850林邊
C0R860,鼻頭,Bitou,31.0,120.897900,22.104300,屏東縣,滿州鄉九棚村,2022-12-26,,現存測站,,,,C0R860鼻頭
C0R870,興海,Singhai,13.0,120.843900,21.975200,屏東縣,滿州鄉港口村13鄰興海路106號,2022-12-26,,現存測站,,,,C0R870興海
C0R880,後壁湖,Houbihu,13.0,120.745700,21.945700,屏東縣,恆春鎮大光里9鄰大光路79之40號,2022-12-26,,現存測站,,,,C0R880後壁湖
C0R890,山海,Shanhai,33.0,120.709100,21.987800,屏東縣,恆春鎮山海里山海路2之1號,2022-12-26,,現存測站,,,,C0R890山海
C0R900,竹坑,Jhukeng,30.0,120.702200,22.138500,屏東縣,車城鄉海口村尖山46號,2022-12-26,,現存測站,,,,C0R900竹坑
C0R910,下寮,Sialiao,8.0,120.554800,22.392900,屏東縣,枋寮鄉德聖路47號,2022-12-26,,現存測站,,,,C0R910下寮
C0R920,塭仔,Wunzai,19.0,120.519700,22.416900,屏東縣,佳冬鄉焰溫村炯興路51號,2022-12-26,,現存測站,,,,C0R920塭仔
C0R930,萬丹,Wandan,18.0,120.485100,22.588500,屏東縣,萬丹鄉和平西路149號（萬丹消防分隊樓頂）,2023-03-14,,現存測站,原(C0R510)站因移位，於2023/03/14變更為(C0R930)站。,C0R510,,C0R930萬丹
C0R940,加祿堂,Jialutang,24.0,120.621700,22.336300,屏東縣,枋山鄉加祿村190之300號,2022-12-26,,現存測站,原(C0E940)站因縣市代碼不符，於2023/01/04重新編碼為為(C0R940)站。,C0E940,,C0R940加祿堂
C0S660,下馬,Xiama,794.0,121.070312,23.150427,臺東縣,海端鄉廢棄下馬派出所旁,2019-06-07,,現存測站,原(C1S660)站因擴充為氣象站，於2019/6/7升級為(C0S660)站。,C1S660,,C0S660下馬
C0S680,紅葉山,Hongyeshan,1659.0,121.039208,22.919814,臺東縣,延平鄉紅葉山瞭望臺旁(延平林道23k處步行約50分鐘),1997-07-01,2020-04-08,已撤銷,,,,C0S680紅葉山
C0S690,太麻里,Taimali,522.0,120.985330,22.609020,臺東縣,太麻里鄉(往金針山茶區之半路上),1997-07-01,,現存測站,本站於2019/3/5起進行儀器汰換，於2019/6/7完成驗收。,,,C0S690太麻里
C0S700,知本,Jhihben,507.0,121.005642,22.684866,臺東縣,卑南鄉溫泉村(溫泉國小之樂山分校內),1997-07-01,,現存測站,本站於2019/2/23進行儀器汰換，於2019/6/7完成驗收。,,,C0S700知本
C0S710,鹿野,Luye,382.0,121.122994,22.917711,臺東縣,鹿野鄉鹿野高台高眺亭公廁東側草地上,1997-07-01,,現存測站,於2015/1/1短距離位移。本站於2019/3/20起進行儀器汰換，於2019/6/7完成驗收。,,,C0S710鹿野
C0S720,靜浦,Jingpu,92.0,121.494776,23.455139,花蓮縣,豐濱鄉靜浦村活動中心後山上,1997-07-01,2008-02-24,已撤銷,原(C0S720)站因縣市代碼不符，於2008/2/25重新編碼為(C0T9M0)站。,,C0T9M0,C0S720靜浦
C0S730,綠島,Ludao,110.0,121.475330,22.667200,臺東縣,綠島鄉,1997-07-01,,現存測站,本站於2019/3/25起進行儀器汰換，於2019/6/7完成驗收。,,,C0S730綠島
C0S740,池上,Chihshang,289.0,121.209469,23.119628,臺東縣,池上鄉新興村104號(退輔會臺東農場內),1997-07-01,,現存測站,本站於2019/3/22起進行儀器汰換，於2019/6/7完成驗收。,,,C0S740池上
C0S750,向陽,Siangyang,2280.0,120.986133,23.248397,臺東縣,海端鄉向陽(公路局向陽工務段圍牆內),1997-07-01,,現存測站,本站於2019/4/16起進行儀器汰換，於2019/6/7完成驗收。,,,C0S750向陽
C0S760,紅石,Hongshih,1621.0,121.126219,23.069131,臺東縣,海端鄉紅石(紅石瞭望臺旁),1997-07-01,,現存測站,本站於2019/4/14起進行儀器汰換，於2019/6/7完成驗收。,,,C0S760紅石
C0S770,大溪山,Dasishan,375.0,120.943325,22.478475,臺東縣,太麻里鄉多良村(廢棄中華電信轉播站旁),1997-07-01,,現存測站,本站於2019/3/8起進行儀器汰換，於2019/6/7完成驗收。,,,C0S770大溪山
C0S790,金崙,Jinlun,236.0,120.966875,22.538122,臺東縣,太麻里鄉金崙段0304-1地號,2004-06-01,,現存測站,本站於2019/2/26起進行儀器汰換，於2019/6/7完成驗收。,,,C0S790金崙
C0S810,東河,Donghe,65.0,121.303986,22.972672,臺東縣,東河鄉北東河17鄰26號(東河國民小學操場旁),2004-06-01,,現存測站,原(C1S640)站因擴充為氣象站，於2004/6/1升級為(C0S810)站。本站於2019/3/31起進行儀器汰換，於2019/6/7完成驗收。,C1S640,,C0S810東河
C0S830,長濱,Changbin,288.0,121.411975,23.286817,臺東縣,長濱鄉竹湖村移民橋後方山頂三角點旁,2004-06-01,,現存測站,原(C1S650)站因擴充為氣象站，於2004/6/1升級為(C0S830)站。本站於2019/3/30起進行儀器汰換，於2019/6/7完成驗收。,C1S650,,C0S830長濱
C0S840,南田,Nantian,22.0,120.889208,22.279725,臺東縣,達仁鄉南田村南田風景區公園對面,2004-06-01,,現存測站,本站於2019/3/13起進行儀器汰換，於2019/6/7完成驗收。,,,C0S840南田
C0S890,關山,Guanshan,238.0,121.175017,23.039500,臺東縣,關山鎮親水公園內,2016-01-01,,現存測站,本站於2019/3/21起進行儀器汰換，於2019/6/7完成驗收。,,,C0S890關山
C0S900,蘭嶼高中,Lanyu High School,27.0,121.512140,22.049090,臺東縣,蘭嶼鄉椰油村37號（蘭嶼高中內）,2018-10-26,,現存測站,,,,C0S900蘭嶼高中
C0S910,蘭嶼燈塔,Lanyu Lighthouse,212.0,121.503117,22.081197,臺東縣,蘭嶼鄉椰油段1-7地號（蘭嶼燈塔旁）,2018-10-26,,現存測站,,,,C0S910蘭嶼燈塔
C0S920,金峰嘉蘭,Jialan Jinfeng,133.0,120.960825,22.594789,臺東縣,金峰鄉嘉蘭村12鄰665號(金峰鄉嘉蘭村活動中心),2019-07-05,,現存測站,,,,C0S920金峰嘉蘭
C0S930,延平,Yanping,248.0,121.084058,22.902581,臺東縣,臺東縣延平鄉昇平路75號(延平消防分隊),2019-07-05,,現存測站,,,,C0S930延平
C0S940,石寧山,Shiningshan,150.0,121.406639,23.223772,臺東縣,長濱鄉寧埔村石寧山附近山區,2019-07-05,,現存測站,,,,C0S940石寧山
C0S950,七塊厝,Qikuaicuo,415.0,121.229922,22.954453,臺東縣,東河鄉尚德村七塊厝產業道路附近山區,2019-07-05,,現存測站,,,,C0S950七塊厝
C0S960,香蘭,Xianglan,32.0,120.993375,22.587569,臺東縣,太麻里鄉香蘭村四鄰28號 (香蘭國小),2019-11-28,,現存測站,,,,C0S960香蘭
C0S970,加津林,Jiajinlin,19.0,120.926942,22.416211,臺東縣,大武鄉大竹村14鄰加津林4號(舊高溪派出所),2019-07-05,,現存測站,,,,C0S970加津林
C0S980,勝林山,Shenglinshan,903.0,120.893800,22.430439,臺東縣,達仁鄉勝林山山頂停機坪旁(與大武鄉交界附近),2019-07-05,,現存測站,,,,C0S980勝林山
C0S990,山豬窟,Shanzhuku,409.0,120.857372,22.318619,臺東縣,大武鄉南興村山豬窟產業道路附近山區(梅園涼亭旁),2019-07-05,,現存測站,,,,C0S990山豬窟
C0SA00,歷坵,Liqiu,466.0,120.891850,22.520969,臺東縣,金峰鄉歷坵產業道路附近山區,2019-07-05,,現存測站,,,,C0SA00歷坵
C0SA10,檳榔四格山,Binlangsigeshan,411.0,121.109308,22.810031,臺東縣,卑南鄉檳榔四格山山頂瞭望臺旁,2019-07-05,,現存測站,,,,C0SA10檳榔四格山
C0SA20,金崙山,Jinlunshan,857.0,120.959667,22.567419,臺東縣,太麻里鄉富山產業道路附近山區(與金峰鄉交界附近),2019-07-05,,現存測站,,,,C0SA20金崙山
C0SA30,都歷,Duli,93.0,121.323642,23.020333,臺東縣,成功鎮新村路25號(東部海岸國家風景區管理處),2019-07-05,,現存測站,,,,C0SA30都歷
C0SA40,瑞和,Ruihe,200.0,121.156697,22.974361,臺東縣,鹿野鄉瑞和村瑞景路3段1號(瑞源國中),2019-07-05,,現存測站,,,,C0SA40瑞和
C0SA60,知本（水試所）,Zhiben (FRI),11.0,121.082761,22.702394,臺東縣,臺東縣臺東市知本路2段291巷299號,2020-04-09,,現存測站,,,,C0SA60知本（水試所）
C0SA80,土坂,Tuban,136.0,120.887572,22.453108,臺東縣,達仁鄉土坂村1鄰10號(土坂國民小學操場旁),2019-06-07,,現存測站,原(C1S620)站因擴充為氣象站，於2019/3/23升級為(C0SA80)站。,C1S620,,C0SA80土坂
C0SA90,達仁林場,Darenlinchang,497.0,120.823972,22.264347,臺東縣,臺東縣達仁鄉臺東達五號農路4K處,2020-04-09,,現存測站,,,,C0SA90達仁林場
C0T790,大禹嶺,Dayuling,2830.0,121.316086,24.186117,花蓮縣,秀林鄉立霧溪事業區67林班地(救國團大禹山莊),1996-01-01,,現存測站,,,,C0T790大禹嶺
C0T820,天祥,Tianxiang,550.0,121.495639,24.179597,花蓮縣,秀林鄉立霧溪事業區80林班地(天祥祥德寺),1996-01-01,,現存測站,本站於2017/9/23起進行儀器汰換，於2017/12/1完成驗收。,,,C0T820天祥
C0T840,新城,Sincheng,32.0,121.605638,23.998752,花蓮縣,新城鄉北埔村北埔路170號(北埔國民小學內),1996-01-01,2009-09-24,已撤銷,因移位，於2009/10/15更變為(C0T841)站。,,C0T841,C0T840新城
C0T841,新城,Sincheng,23.0,121.609461,24.037928,花蓮縣,新城鄉大漢村樹人街1號(大漢技術學院內),2009-10-15,2017-08-25,已撤銷,原(C0T840)站因移位，於2009/10/15更變為(C0T841)，再因移位於2017/12/1更變為(C0Z180)站。,C0T840,C0Z180,C0T841新城
C0T870,鯉魚潭,Liyutan,135.0,121.508944,23.935639,花蓮縣,壽豐鄉池南村池南路一段8號(鯉魚潭風景區旁),1996-01-01,,現存測站,本站於2017/4/7起進行儀器汰換，於2017/6/3完成驗收。,,,C0T870鯉魚潭
C0T900,西林,Xilin,160.0,121.441458,23.811900,花蓮縣,萬榮鄉西林路8鄰114號(西林國民小學運動場旁),2010-07-01,,現存測站,原(C1T900)站因擴充為氣象站，於2010/7/1升級為(C0T900)站，2017/4/14起進行儀器汰換，於2017/6/3完成驗收。,C1T900,,C0T900西林
C0T960,光復,Guangfu,120.0,121.424964,23.660694,花蓮縣,光復鄉大進村糖廠街19號(台糖公司花蓮光復糖廠內),1996-01-01,,現存測站,本站於2017/5/3起進行儀器汰換，於2017/6/3完成驗收。,,,C0T960光復
C0T9A0,月眉山,Yuemeishan,498.0,121.539828,23.809928,花蓮縣,壽豐鄉月眉山旁的小山丘上(過米棧大橋往山上水璉方向至四號橋左轉之山上),2000-10-01,,現存測站,本站於2017/5/11起進行儀器汰換，於2017/6/3完成驗收。,,,C0T9A0月眉山
C0T9B0,水源,Shuiyuan,558.0,121.537169,23.991861,花蓮縣,秀林鄉原林務局水源段的苗圃內,2000-10-01,,現存測站,本站於2017/3/27起進行儀器汰換，於2017/6/3完成驗收。,,,C0T9B0水源
C0T9C0,富世,Fushih,109.0,121.629633,24.148153,花蓮縣,秀林鄉富世村127號(富世國小校園內),2004-06-01,2017-08-25,已撤銷,原(C0T9C0)站因移位，於2017/12/1變更為(C0Z190)站。,,C0Z190,C0T9C0富世
C0T9D0,和中,Hezhong,8.0,121.741030,24.266760,花蓮縣,秀林鄉秀林村62號(和平國小和中分校校園內),2004-06-01,,現存測站,本站於2017/10/12進行儀器汰換及短距離移位，於2017/12/1完成驗收。,,,C0T9D0和中
C0T9E0,大坑,Dakeng,415.0,121.581981,23.880628,花蓮縣,壽豐鄉10鄰山嶺80之1號(中華電信公司賀田山機房)旁,2004-06-01,,現存測站,本站於2017/4/20起進行儀器汰換，於2017/6/3完成驗收。,,,C0T9E0大坑
C0T9F0,水璉,Shuilian,251.0,121.542514,23.797131,花蓮縣,壽豐鄉水璉村,2004-06-01,,現存測站,本站於2017/4/27起進行儀器汰換，於2017/6/3完成驗收。,,,C0T9F0水璉
C0T9G0,鳳林山,Fenglinshan,605.0,121.420131,23.735269,花蓮縣,鳳林鎮,2004-06-01,,現存測站,本站於2017/4/6起進行儀器汰換，於2017/6/3完成驗收。,,,C0T9G0鳳林山
C0T9H0,加路蘭山,Jialulanshan,725.0,121.527400,23.682947,花蓮縣,豐濱鄉臨海段776-4號,2004-06-01,,現存測站,本站於2017/4/19起進行儀器汰換，於2017/6/3完成驗收。,,,C0T9H0加路蘭山
C0T9I0,豐濱,Fengbin,152.0,121.514806,23.583897,花蓮縣,豐濱鄉豐濱村,2004-06-01,,現存測站,本站於2017/4/25起進行儀器汰換，於2017/6/3完成驗收。,,,C0T9I0豐濱
C0T9M0,靜浦,Jingpu,92.0,121.495028,23.455167,花蓮縣,豐濱鄉靜浦村活動中心後山上,1997-07-01,,現存測站,原(C0S720)站因縣市代碼不符，於2008/2/25重新編碼為(C0T9M0)站。本站於2019/4/9起進行儀器汰換，於2019/6/7完成驗收。,C0S720,,C0T9M0靜浦
C0T9N0,富里,Fuli,261.0,121.249378,23.171639,花蓮縣,富里鄉永安街52號(富里國小),2019-07-05,,現存測站,,,,C0T9N0富里
C0U520,雙連埤,Shuanglianpi,517.0,121.641303,24.753033,宜蘭縣,員山鄉雙連埤地區(需徒步20分鐘),2010-07-01,,現存測站,原(C1U521)站因擴充為氣象站，於2010/7/1升級為(C0U520)站，於2017/12/26進行儀器汰換，於2018/3/23完成驗收。,C1U521,,C0U520雙連埤
C0U600,礁溪,Chiaoshi,10.0,121.765608,24.817539,宜蘭縣,礁溪鄉礁溪路四段23號(礁溪國民中學教室後宿舍旁),1996-01-01,,現存測站,本站於2017/11/9進行儀器汰換，於2018/3/23完成驗收。,,,C0U600礁溪
C0U620,壯圍,Jhuangwei,17.0,121.789650,24.743703,宜蘭縣,壯圍鄉壯五路40號(壯圍國民小學操場旁),2010-07-01,2018-01-31,已撤銷,原(C1U620)站因擴充為氣象站，於2010/7/1升級為(C0U620)站。,C1U620,,C0U620壯圍
C0U640,羅東,Luodong,24.0,121.747817,24.683783,宜蘭縣,羅東鎮羅東公園,1996-01-01,2015-12-03,已撤銷,,,,C0U640羅東
C0U650,玉蘭,Yulan,442.0,121.587061,24.675286,宜蘭縣,大同鄉松羅村鹿場路11號(往松羅山頂瞭望亭旁),1996-01-01,,現存測站,本站於2017/10/9進行儀器汰換，於2017/12/1完成驗收。,,,C0U650玉蘭
C0U680,冬山,Dongshan,22.0,121.793544,24.632419,宜蘭縣,冬山鄉南興村照安路26號(冬山國民中學內),2010-07-01,2017-10-10,已撤銷,原(C1U680)站因擴充為氣象站，於2010/7/1升級為(C0U680)站，再因移位，於2017/12/1變更為(C0U910)站。,C1U680,C0U910,C0U680冬山
C0U710,太平山,Taipingshan,1942.0,121.525656,24.505486,宜蘭縣,大同鄉太平山93林班地(林務局路標22.3k處),1996-01-01,,現存測站,本站於2017/12/13進行儀器汰換，於2018/3/23完成驗收。,,,C0U710太平山
C0U720,南山,Nanshan,1260.0,121.381670,24.437420,宜蘭縣,大同鄉南山村4鄰埤南巷31-3號(南山國民小學內),2018-03-23,,現存測站,原(C1U720)站因擴充為氣象站，於2018/3/23升級為(C0U720)站。,C1U720,,C0U720南山
C0U730,思源,Siyuan,1984.0,121.356664,24.397208,宜蘭縣,大同鄉(思源啞口旁，大甲溪事業區第40林班),1996-01-01,2017-11-16,已撤銷,,,,C0U730思源
C0U750,龜山島,Gueishandao,398.0,121.953133,24.841667,宜蘭縣,頭城鎮龜山島山頂401高地觀景台,2002-09-13,,現存測站,本站為觀光局所設，交由本署管理。本站於2017/11/24進行儀器汰換，於2018/3/23完成驗收。,,,C0U750龜山島
C0U760,東澳,Dong-ao,22.0,121.833180,24.521960,宜蘭縣,南澳鄉東岳村蘇花路三段209號(東澳國小校園內),2004-06-01,,現存測站,本站於2017/12/19進行儀器汰換，於2018/3/23完成驗收。,,,C0U760東澳
C0U770,南澳,Nanao,5.0,121.810220,24.449350,宜蘭縣,南澳鄉中央氣象署地震中心系統維護課之南澳地震站,2005-10-01,,現存測站,本站於2017/10/27進行儀器汰換，於2017/12/1完成驗收。,,,C0U770南澳
C0U780,五結,Wujie,15.0,121.797940,24.686370,宜蘭縣,五結鄉五結中路二段88號(五結國小),2010-07-01,,現存測站,本站於2017/10/13進行儀器汰換，於2017/12/1完成驗收。,,,C0U780五結
C0U860,頭城,Toucheng,5.0,121.830800,24.853230,宜蘭縣,頭城鎮協天路468號(中華電信頭城海纜站內),2017-12-01,,現存測站,原(C1U860)站因移位升氣，於2017/12/1變更為(C0U860)站。,C1U860,,C0U860頭城
C0U870,大礁溪,Dajiaoxi,474.0,121.675047,24.791042,宜蘭縣,礁溪鄉二結村一鄰9-1號(國立宜蘭大學實驗林場),2017-12-01,,現存測站,原(C1U610)站因移位升氣，於2017/12/1變更為(C0U870)站。,,,C0U870大礁溪
C0U880,北關,Beiguan,2.0,121.873400,24.907200,宜蘭縣,頭城鎮濱海路三段(北關梗枋漁港北側路邊),2022-09-19,,現存測站,"原(C1U880)站因擴充為氣象站，於2022/9/19升級為(C0U880)站。
2022/12/26更新海拔高度(8m改為2m)。",C1U880,,C0U880北關
C0U890,三星,Sanxing,116.0,121.653020,24.668120,宜蘭縣,三星鄉月眉街54號(三星國中),2017-12-01,,現存測站,原(C1U660)站因移位升氣，於2017/12/1變更為(C0U890)站。,C1U660,,C0U890三星
C0U900,內城,Neicheng,63.0,121.687660,24.718130,宜蘭縣,員山鄉內城路545號(內城國民中小學),2017-12-01,,現存測站,原(C1U630)站因移位升氣並更名，於2017/12/1變更為(C0U900)站。,C1U630,,C0U900內城
C0U910,冬山,Dongshan,17.0,121.793700,24.633730,宜蘭縣,冬山鄉冬山路98-5號(冬山消防分隊),2017-12-01,,現存測站,原(C0U680)站因移位，於2017/12/1變更為(C0U910)站。,C0U680,,C0U910冬山
C0U940,羅東,Luodong,25.0,121.749340,24.681840,宜蘭縣,羅東鎮羅東運動公園南側(北成路二段停車場旁自行車道入口),2017-12-01,,現存測站,,,,C0U940羅東
C0U950,鶯子嶺,Yingziling,1012.0,121.792440,24.897540,宜蘭縣,頭城鎮鶯子嶺通信站區內,2017-12-01,,現存測站,,,,C0U950鶯子嶺
C0U960,翠峰湖,Cuifenghu,1885.0,121.608044,24.510856,宜蘭縣,大同鄉太平山翠峰湖停車場木棧道旁,2018-03-23,,現存測站,,,,C0U960翠峰湖
C0U970,大福,Dafu,7.0,121.813890,24.800640,宜蘭縣,壯圍鄉大福路一段62巷26號(大福國小),2017-12-01,,現存測站,,,,C0U970大福
C0U980,坪林石牌,Shipai Pinglin,573.0,121.773960,24.864780,宜蘭縣,頭城鎮與新北市坪林區交界附近之國有林班地(位於坪林石牌附近山區),2017-12-01,,現存測站,,,,C0U980坪林石牌
